output_name,txt_found,status,message,saved_rows,closest_frame,min_distance,sampled_dt,saved_path
LK_RTR2SD_IN__LK_RTR2SD_IN_data_376.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_377.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_378.txt,True,SAVED,,92,950,2.2304352451313267,0.09991071428571129,mat_preprocess/mat_txt/collision_extract/LK_RTR2SD_IN__LK_RTR2SD_IN_data_378_window.txt
LK_RTR2SD_IN__LK_RTR2SD_IN_data_379.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_38.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_380.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_381.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_382.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_383.txt,True,SAVED,,92,950,1.7175244266539427,0.09955357142856844,mat_preprocess/mat_txt/collision_extract/LK_RTR2SD_IN__LK_RTR2SD_IN_data_383_window.txt
LK_RTR2SD_IN__LK_RTR2SD_IN_data_384.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_385.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_386.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_387.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_388.txt,True,SAVED,,92,940,1.1747531510887792,0.0991964285714256,mat_preprocess/mat_txt/collision_extract/LK_RTR2SD_IN__LK_RTR2SD_IN_data_388_window.txt
LK_RTR2SD_IN__LK_RTR2SD_IN_data_389.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_39.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_390.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_391.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_392.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_393.txt,True,SAVED,,92,940,0.6243699926109686,0.09972972972972674,mat_preprocess/mat_txt/collision_extract/LK_RTR2SD_IN__LK_RTR2SD_IN_data_393_window.txt
LK_RTR2SD_IN__LK_RTR2SD_IN_data_394.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_395.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_396.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_397.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_398.txt,True,SAVED,,92,940,0.21602232111751718,0.099327731092434,mat_preprocess/mat_txt/collision_extract/LK_RTR2SD_IN__LK_RTR2SD_IN_data_398_window.txt
LK_RTR2SD_IN__LK_RTR2SD_IN_data_399.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_4.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_40.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_400.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_401.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_402.txt,True,SAVED,,92,930,2.245779277338283,0.09960937499999702,mat_preprocess/mat_txt/collision_extract/LK_RTR2SD_IN__LK_RTR2SD_IN_data_402_window.txt
LK_RTR2SD_IN__LK_RTR2SD_IN_data_403.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_404.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_405.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_406.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_407.txt,True,SAVED,,92,930,1.6182773283603136,0.0999212598425167,mat_preprocess/mat_txt/collision_extract/LK_RTR2SD_IN__LK_RTR2SD_IN_data_407_window.txt
LK_RTR2SD_IN__LK_RTR2SD_IN_data_408.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_409.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_41.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_410.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_411.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_412.txt,True,SAVED,,92,930,0.9852499012057699,0.09955752212389082,mat_preprocess/mat_txt/collision_extract/LK_RTR2SD_IN__LK_RTR2SD_IN_data_412_window.txt
LK_RTR2SD_IN__LK_RTR2SD_IN_data_413.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_414.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_415.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_416.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_417.txt,True,SAVED,,92,940,0.0641980378048831,0.09951999999999701,mat_preprocess/mat_txt/collision_extract/LK_RTR2SD_IN__LK_RTR2SD_IN_data_417_window.txt
LK_RTR2SD_IN__LK_RTR2SD_IN_data_418.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_419.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_42.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_420.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_421.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_422.txt,True,SAVED,,92,920,0.5689540003075615,0.09934426229507899,mat_preprocess/mat_txt/collision_extract/LK_RTR2SD_IN__LK_RTR2SD_IN_data_422_window.txt
LK_RTR2SD_IN__LK_RTR2SD_IN_data_423.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_424.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_425.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_426.txt,True,SAVED,,92,1000,0.9321075667866903,0.09999999999999701,mat_preprocess/mat_txt/collision_extract/LK_RTR2SD_IN__LK_RTR2SD_IN_data_426_window.txt
LK_RTR2SD_IN__LK_RTR2SD_IN_data_427.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_428.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_429.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_43.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_430.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_431.txt,True,SAVED,,92,1020,0.5002756584324327,0.09947761194029553,mat_preprocess/mat_txt/collision_extract/LK_RTR2SD_IN__LK_RTR2SD_IN_data_431_window.txt
LK_RTR2SD_IN__LK_RTR2SD_IN_data_432.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_433.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_434.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_435.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_436.txt,True,SAVED,,92,1040,0.11819803985260875,0.09977272727272428,mat_preprocess/mat_txt/collision_extract/LK_RTR2SD_IN__LK_RTR2SD_IN_data_436_window.txt
LK_RTR2SD_IN__LK_RTR2SD_IN_data_437.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_438.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_439.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_44.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_440.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_441.txt,True,SAVED,,92,1060,0.4907609562597616,0.09975206611569949,mat_preprocess/mat_txt/collision_extract/LK_RTR2SD_IN__LK_RTR2SD_IN_data_441_window.txt
LK_RTR2SD_IN__LK_RTR2SD_IN_data_442.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_443.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_444.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_445.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_446.txt,True,SAVED,,92,1130,0.9005114353216169,0.09935999999999702,mat_preprocess/mat_txt/collision_extract/LK_RTR2SD_IN__LK_RTR2SD_IN_data_446_window.txt
LK_RTR2SD_IN__LK_RTR2SD_IN_data_447.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_448.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_449.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_45.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_450.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_451.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_452.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_453.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_454.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_455.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_456.txt,True,SAVED,,92,900,2.9339137134227506,0.09934959349593199,mat_preprocess/mat_txt/collision_extract/LK_RTR2SD_IN__LK_RTR2SD_IN_data_456_window.txt
LK_RTR2SD_IN__LK_RTR2SD_IN_data_457.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_458.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_459.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_46.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_460.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_461.txt,True,SAVED,,92,900,2.2693380849600118,0.09926829268292386,mat_preprocess/mat_txt/collision_extract/LK_RTR2SD_IN__LK_RTR2SD_IN_data_461_window.txt
LK_RTR2SD_IN__LK_RTR2SD_IN_data_462.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_463.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_464.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_465.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_466.txt,True,SAVED,,92,900,1.6124854171154512,0.09959349593495635,mat_preprocess/mat_txt/collision_extract/LK_RTR2SD_IN__LK_RTR2SD_IN_data_466_window.txt
LK_RTR2SD_IN__LK_RTR2SD_IN_data_467.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_468.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_469.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_47.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_470.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_471.txt,True,SAVED,,92,900,0.9549193123636122,0.09975609756097263,mat_preprocess/mat_txt/collision_extract/LK_RTR2SD_IN__LK_RTR2SD_IN_data_471_window.txt
LK_RTR2SD_IN__LK_RTR2SD_IN_data_472.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_473.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_474.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_475.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_476.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_477.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_478.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_479.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_48.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_480.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_481.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_482.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_483.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_484.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_485.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_486.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_487.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_488.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_489.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_49.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_490.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_491.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_492.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_493.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_494.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_495.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_496.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_497.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_498.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_499.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_5.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_50.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_500.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_501.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_502.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_503.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_504.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_505.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_506.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_507.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_508.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_509.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_51.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_510.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_511.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_512.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_513.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_514.txt,True,SAVED,,92,840,2.7480175461714205,0.09990196078431073,mat_preprocess/mat_txt/collision_extract/LK_RTR2SD_IN__LK_RTR2SD_IN_data_514_window.txt
LK_RTR2SD_IN__LK_RTR2SD_IN_data_515.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_516.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_517.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_518.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_519.txt,True,SAVED,,92,840,2.3157723844300846,0.09960784313725192,mat_preprocess/mat_txt/collision_extract/LK_RTR2SD_IN__LK_RTR2SD_IN_data_519_window.txt
LK_RTR2SD_IN__LK_RTR2SD_IN_data_52.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_520.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_521.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_522.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_523.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_524.txt,True,SAVED,,92,830,1.897387285151085,0.0993137254901931,mat_preprocess/mat_txt/collision_extract/LK_RTR2SD_IN__LK_RTR2SD_IN_data_524_window.txt
LK_RTR2SD_IN__LK_RTR2SD_IN_data_525.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_526.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_527.txt,True,SAVED,,92,1050,0.9165377833837525,0.09921052631578649,mat_preprocess/mat_txt/collision_extract/LK_RTR2SD_IN__LK_RTR2SD_IN_data_527_window.txt
LK_RTR2SD_IN__LK_RTR2SD_IN_data_528.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_529.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_53.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_530.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_531.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_532.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_533.txt,True,SKIPPED,임계거리 이하가 되는 순간이 없습니다.,0,,,,
LK_RTR2SD_IN__LK_RTR2SD_IN_data_534.txt,True,SKIPPED,최소거리 시점 기준 이후 데이터가 부족합니다.,0,,,,
